"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","term"
"1636","RT @OrientalTimes: Boko Haram: Tension As Soldiers Run Away From Posts In North East https://t.co/dxE4PNY088 https://t.co/h3H5caM7Qb",FALSE,0,NA,2016-10-04 14:43:54,FALSE,NA,"783316720610119680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilaryscofield1",41,TRUE,FALSE,NA,NA,"Boko Haram"
"1637","RT @OrientalTimes: Boko Haram: Tension As Soldiers Run Away From Posts In North East https://t.co/jMBD8LYtHs https://t.co/LaGtLCJnN1",FALSE,0,NA,2016-10-04 14:43:50,FALSE,NA,"783316704080322561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilaryscofield1",35,TRUE,FALSE,NA,NA,"Boko Haram"
"1638","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:43:26,FALSE,NA,"783316606227091457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrsrufrider",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1639","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:42:50,FALSE,NA,"783316453944549376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Betty__Evans",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1640","RT @kenifeanyii: Dear God, Bless buhari for helping to bring Boko-haram and their killings to a halt. 
Now give him the same wisdom to lift…",FALSE,0,NA,2016-10-04 14:42:46,FALSE,NA,"783316435091292161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amieeyrahS",1082,TRUE,FALSE,NA,NA,"Boko Haram"
"1641","RT @OrientalTimes: Boko Haram: Tension As Soldiers Run Away From Posts In North East https://t.co/dxE4PNY088 https://t.co/h3H5caM7Qb",FALSE,0,NA,2016-10-04 14:42:32,FALSE,NA,"783316376819826688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","AnyanwuChidieb8",41,TRUE,FALSE,NA,NA,"Boko Haram"
"1642","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:42:29,FALSE,NA,"783316366442934273",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","donmgreen",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1643","RT @OrientalTimes: Boko Haram: Tension As Soldiers Run Away From Posts In North East https://t.co/jMBD8LYtHs https://t.co/LaGtLCJnN1",FALSE,0,NA,2016-10-04 14:42:28,FALSE,NA,"783316359467954177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","AnyanwuChidieb8",35,TRUE,FALSE,NA,NA,"Boko Haram"
"1644","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:42:19,FALSE,NA,"783316323124203521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cferrer777",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1645","RT @kevDx0: You left Nigerians in hunger liar Said Boko Haram is finished what brought the US Drone to Nigeria.U massacred 1000+ shiites @z…",FALSE,0,NA,2016-10-04 14:42:13,FALSE,NA,"783316297308405760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagaha7916",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1646","https://t.co/cOuy0DTmwz

Not reported: Clinton Foundation accepted deal w Nigerian businessman to keep Boko Haram off terror listing",FALSE,11,NA,2016-10-04 14:42:08,FALSE,NA,"783316279469838336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silentrunning12",22,FALSE,FALSE,NA,NA,"Boko Haram"
"1647","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:40:03,FALSE,NA,"783315754800254976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAR76MAD",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1648","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:40:01,FALSE,NA,"783315743555194881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donnalea1788",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1649","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:39:45,FALSE,NA,"783315678073720832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmericanHeart5",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1650","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:39:14,FALSE,NA,"783315547274391552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaDonnaRae53",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1651","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:39:10,FALSE,NA,"783315530664939521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariePVilla",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1652","RT @SKSolaKuti: On Security, we have made progress. Boko Haram was defeated by last December – Buhari 

NOT TRUE. Last week BH attacked the…",FALSE,0,NA,2016-10-04 14:38:29,FALSE,NA,"783315359919120384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cisl_d",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1653","RT @BeHeardProject: Islamic radicals from #BokoHaram have attacked and burned two villages in #Nigeria, killing at least two Christians. ht…",FALSE,0,NA,2016-10-04 14:38:21,FALSE,NA,"783315326750556164",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JaySekulow",28,TRUE,FALSE,NA,NA,"Boko Haram"
"1654","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:38:19,FALSE,NA,"783315318433193986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liasnclr",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1655","Troops Kill Seven Boko Haram Terrorists In Borno State, Including A Notorious Kingpin @topnaijang https://t.co/DfUIvI3i1C #TOPNAIJANG",FALSE,0,NA,2016-10-04 14:38:08,FALSE,NA,"783315272643993600",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","topnaijaNG",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1656","RT @OrientalTimes: Boko Haram: Tension As Soldiers Run Away From Posts In North East https://t.co/dxE4PNY088 https://t.co/h3H5caM7Qb",FALSE,0,NA,2016-10-04 14:37:45,FALSE,NA,"783315175516626944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","chidiebubeokor2",41,TRUE,FALSE,NA,NA,"Boko Haram"
"1657","RT @OrientalTimes: Boko Haram: Tension As Soldiers Run Away From Posts In North East https://t.co/jMBD8LYtHs https://t.co/LaGtLCJnN1",FALSE,0,NA,2016-10-04 14:37:34,FALSE,NA,"783315128464924673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","chidiebubeokor2",35,TRUE,FALSE,NA,NA,"Boko Haram"
"1658","RT @NGRSenate: "" If care is not taken the IDP centers will incubate into centers of social crises that will surmount Boko Haram""- Senator S…",FALSE,0,NA,2016-10-04 14:37:17,FALSE,NA,"783315057103015936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mustybady",33,TRUE,FALSE,NA,NA,"Boko Haram"
"1659","RT @julietkego: A lethal combination that makes the fight against terrorist group-Boko Haram a child's play compared to what may be unleash…",FALSE,0,NA,2016-10-04 14:36:19,FALSE,NA,"783314811673247748",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akbarr_Aliy",11,TRUE,FALSE,NA,NA,"Boko Haram"
"1660","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:34:53,FALSE,NA,"783314451416002561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumrahular",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1661","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:34:38,FALSE,NA,"783314390279974912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeniseLSedlacek",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1662","RT @BokoHaramWatch: Boko Haram: NAF launches Operation forest storm - The Nation Newspaper: The Nation Newsp... https://t.co/er4ebOd3XU #se…",FALSE,0,NA,2016-10-04 14:34:28,FALSE,NA,"783314348475240452",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DurganL",1,TRUE,FALSE,NA,NA,"Boko Haram"
"1663","RT @nickglavin: Nearly 60% of 119 former Boko Haram fighters interviewed cited revenge against the military as having a strong influence on…",FALSE,0,NA,2016-10-04 14:34:20,FALSE,NA,"783314314379812864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NavKana",1,TRUE,FALSE,NA,NA,"Boko Haram"
"1664","RT @nickglavin: Revenge against Nigeria's military leads some to Boko Haram  https://t.co/IYBGbs2Ihh via @AP",FALSE,0,NA,2016-10-04 14:34:18,FALSE,NA,"783314304951021568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NavKana",1,TRUE,FALSE,NA,NA,"Boko Haram"
"1665","Boko Haram: NAF launches Operation forest storm - The Nation Newspaper: The Nation Newsp... https://t.co/er4ebOd3XU #security #terrorism",FALSE,1,NA,2016-10-04 14:33:57,FALSE,NA,"783314218309124096",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","BokoHaramWatch",1,FALSE,FALSE,NA,NA,"Boko Haram"
"1666","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:33:38,FALSE,NA,"783314136319098880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smailkula",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1667","RT @julietkego: A lethal combination that makes the fight against terrorist group-Boko Haram a child's play compared to what may be unleash…",FALSE,0,NA,2016-10-04 14:33:30,FALSE,NA,"783314104702435328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SADIQADEBISI1",11,TRUE,FALSE,NA,NA,"Boko Haram"
"1668","New post added at Oexnews - Read How FG Negotiated With Boko Haram Three Times On The Exchange Of Chibok Girls https://t.co/QHHJ9vPb99",FALSE,0,NA,2016-10-04 14:33:18,FALSE,NA,"783314053645144065",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Oexnews",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1669","New post added at Oexnews - Read How FG Negotiated With Boko Haram Three Times On The Exchange Of Chibok Girls https://t.co/LTSq0Ef6Ft",FALSE,0,NA,2016-10-04 14:33:17,FALSE,NA,"783314048410652672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Oexnews",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1670","US Author to Donate Proceeds of Buhari Biography to Boko Haram Victims - Newsweek https://t.co/RThwaDzu3n",FALSE,0,NA,2016-10-04 14:33:02,FALSE,NA,"783313985516949504",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Naijawhatsup",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1671","Boko Haram infighting will just make the group harder to deal with, even if it weakens the chain of command. https://t.co/BZ1o0MQhJd",FALSE,0,NA,2016-10-04 14:32:08,FALSE,NA,"783313759674572800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anna_strophe",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1672","RT @SKSolaKuti: On Security, we have made progress. Boko Haram was defeated by last December – Buhari 

NOT TRUE. Last week BH attacked the…",FALSE,0,NA,2016-10-04 14:31:31,FALSE,NA,"783313603969552384",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Daver_son",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1673","RT @kenifeanyii: Dear God, Bless buhari for helping to bring Boko-haram and their killings to a halt. 
Now give him the same wisdom to lift…",FALSE,0,NA,2016-10-04 14:31:26,FALSE,NA,"783313586433196033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daleel_",1082,TRUE,FALSE,NA,NA,"Boko Haram"
"1674","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:30:57,FALSE,NA,"783313461560291332",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicholasibekwe",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1675","@HillaryClinton 
Hillary so pro-woman, she allows Boko Haram to kidnap 200+ girls n take millions from sharia countries who allow rape",FALSE,0,"HillaryClinton",2016-10-04 14:30:02,FALSE,"783287712405155841","783313230714109952","1339835893","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StopSpendingUSA",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1676","RT @BokoHaramWatch: Nigeria: Troops Arrest Boko Haram Kingpins - Kill 5 Kidnappers - https://t.co/JmVj0sqs6D:... https://t.co/jLsmSnzUnK #s…",FALSE,0,NA,2016-10-04 14:29:46,FALSE,NA,"783313164452696064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guzlomi",3,TRUE,FALSE,NA,NA,"Boko Haram"
"1677","RT @SKSolaKuti: On Security, we have made progress. Boko Haram was defeated by last December – Buhari 

NOT TRUE. Last week BH attacked the…",FALSE,0,NA,2016-10-04 14:29:42,FALSE,NA,"783313147595780096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FadaunsiAdeniyi",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1678","RT @kenifeanyii: Dear God, Bless buhari for helping to bring Boko-haram and their killings to a halt. 
Now give him the same wisdom to lift…",FALSE,0,NA,2016-10-04 14:29:34,FALSE,NA,"783313113789661189",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yahyaa__M",1082,TRUE,FALSE,NA,NA,"Boko Haram"
"1679","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:28:26,FALSE,NA,"783312830372061184",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","DrQuesada",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1680","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:27:59,FALSE,NA,"783312718170292224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rossyabdul",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1681","RT @julietkego: A lethal combination that makes the fight against terrorist group-Boko Haram a child's play compared to what may be unleash…",FALSE,0,NA,2016-10-04 14:27:59,FALSE,NA,"783312716387741696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Alcoholizer",11,TRUE,FALSE,NA,NA,"Boko Haram"
"1682","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:27:27,FALSE,NA,"783312582937604096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarlingReina",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1683","RT @SKSolaKuti: On Security, we have made progress. Boko Haram was defeated by last December – Buhari 

NOT TRUE. Last week BH attacked the…",FALSE,0,NA,2016-10-04 14:27:17,FALSE,NA,"783312541682429952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrStanleyNwabia",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1684","ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/8v00rPp4Np https://t.co/n2djOTfco7",FALSE,0,NA,2016-10-04 14:27:09,FALSE,NA,"783312505091321856",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PrometheusLaw",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1685","On Security, we have made progress. Boko Haram was defeated by last December – Buhari  NOT TRUE. Last week BH attacked the military command",FALSE,0,NA,2016-10-04 14:27:03,FALSE,NA,"783312481129230336",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","naboy12",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1686","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:26:05,FALSE,NA,"783312237209411586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kakun88",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1687","RT @nahlav: Women in Boko Haram may outnumber men in senior roles, incl recruiters and intelligence operatives, research shows https://t.co…",FALSE,0,NA,2016-10-04 14:25:51,FALSE,NA,"783312180087173120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dadakim",17,TRUE,FALSE,NA,NA,"Boko Haram"
"1688","RT @ForeignPolicy: This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,0,NA,2016-10-04 14:25:47,FALSE,NA,"783312164710936576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","number9r",15,TRUE,FALSE,NA,NA,"Boko Haram"
"1689","RT @valbrownmc: #NIGERIA: President Buhari Comes Under Fire Over 'Unconstitutional' &amp; 'illegal' Release Of Deadly Boko Haram Members https:…",FALSE,0,NA,2016-10-04 14:25:26,FALSE,NA,"783312076274098176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omakafred",43,TRUE,FALSE,NA,NA,"Boko Haram"
"1690","RT @SscottSsmith84: https://t.co/9CKad3SsEz 
Hillary Clinton Failed To Designate Boko Haram As Terrorist Group Because Of a Donor.. #PayToP…",FALSE,0,NA,2016-10-04 14:25:12,FALSE,NA,"783312016790294528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","renda_beltzer",224,TRUE,FALSE,NA,NA,"Boko Haram"
"1691","This jihadist was too violent for the Islamic State. https://t.co/yDBQ828shx https://t.co/71yYsttXDR",FALSE,19,NA,2016-10-04 14:25:08,FALSE,NA,"783311998775861248",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ForeignPolicy",15,FALSE,FALSE,NA,NA,"Boko Haram"
"1692","RT @SKSolaKuti: On Security, we have made progress. Boko Haram was defeated by last December – Buhari 

NOT TRUE. Last week BH attacked the…",FALSE,0,NA,2016-10-04 14:24:46,FALSE,NA,"783311905171632128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","owolabieleniyan",9,TRUE,FALSE,NA,NA,"Boko Haram"
"1693","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:24:32,FALSE,NA,"783311849689321472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KpierreChanel",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1694","RT @kenifeanyii: Dear God, Bless buhari for helping to bring Boko-haram and their killings to a halt. 
Now give him the same wisdom to lift…",FALSE,0,NA,2016-10-04 14:24:31,FALSE,NA,"783311842999402496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sadeequsman",1082,TRUE,FALSE,NA,NA,"Boko Haram"
"1695","RT @SaharaReporters: Troops Intercept Bauchi Kidnappers And Boko Haram Terrorists | Sahara Reporters https://t.co/mHrUnREaYj",FALSE,0,NA,2016-10-04 14:24:05,FALSE,NA,"783311733515493376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malikyusuftoro",13,TRUE,FALSE,NA,NA,"Boko Haram"
"1696","RT @kenifeanyii: Dear God, Bless buhari for helping to bring Boko-haram and their killings to a halt. 
Now give him the same wisdom to lift…",FALSE,0,NA,2016-10-04 14:23:56,FALSE,NA,"783311698782543872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AishaIbrahim__",1082,TRUE,FALSE,NA,NA,"Boko Haram"
"1697","RT @Refugees: Boko Haram violence has displaced more than 1.8 m people inside Nigeria. Here's what life for 7,500 in Kuya camp looks like.…",FALSE,0,NA,2016-10-04 14:23:56,FALSE,NA,"783311698207858688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KristinoskMagic",194,TRUE,FALSE,NA,NA,"Boko Haram"
"1698","On Security, we have made progress. Boko Haram was defeated by last December – Buhari 

NOT TRUE. Last week BH attacked the military command",FALSE,4,NA,2016-10-04 14:23:47,FALSE,NA,"783311658437451776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SKSolaKuti",9,FALSE,FALSE,NA,NA,"Boko Haram"
"1699","RT @clarionproject: #BokoHaram leader taunts parents of kidnapped girls in new video https://t.co/6FYSYiJXB6",FALSE,0,NA,2016-10-04 14:22:48,FALSE,NA,"783311414039552000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevemarusich",7,TRUE,FALSE,NA,NA,"Boko Haram"
"1700","RT @SaharaReporters: Troops Intercept Bauchi Kidnappers And Boko Haram Terrorists | Sahara Reporters https://t.co/mHrUnREaYj",FALSE,0,NA,2016-10-04 14:21:56,FALSE,NA,"783311195281428480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yunusxonline",13,TRUE,FALSE,NA,NA,"Boko Haram"
"1701","RT @valbrownmc: #NIGERIA: President Buhari Comes Under Fire Over 'Unconstitutional' &amp; 'illegal' Release Of Deadly Boko Haram Members https:…",FALSE,0,NA,2016-10-04 14:21:02,FALSE,NA,"783310966889078785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celetinoha",43,TRUE,FALSE,NA,NA,"Boko Haram"
"1702","Boko Haram: NAF launches Operation forest storm https://t.co/5UC0UOijHH",FALSE,0,NA,2016-10-04 14:20:57,FALSE,NA,"783310948387942400",NA,"<a href=""http://www.chatter.ng"" rel=""nofollow"">ChatterNg</a>","Chatter_ng",0,FALSE,FALSE,"7.003183","4.828516","Boko Haram"
"1703","I am just going to drop this here: https://t.co/JPjphSoHS9",FALSE,0,NA,2016-10-04 14:20:46,FALSE,NA,"783310900048650240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Iryyne",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1704","Abubakar Shekau’s bloodthirst helped make him the leader of Boko Haram –- but he was too violent for ISIS https://t.co/FHkfqWGDrT",FALSE,0,NA,2016-10-04 14:20:06,FALSE,NA,"783310731454185473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jabralse3re1",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1705","RT @MurtalaIbin: Nigerian Air Force on Tuesday launched a new operation in the step- up of the fight against Boko Haram insurgents in North…",FALSE,0,NA,2016-10-04 14:18:24,FALSE,NA,"783310305833132033",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Yusful4u",10,TRUE,FALSE,NA,NA,"Boko Haram"
"1706","RT @MurtalaIbin: Nigerian Air Force on Tuesday launched a new operation in the step- up of the fight against Boko Haram insurgents in North…",FALSE,0,NA,2016-10-04 14:17:37,FALSE,NA,"783310107530649600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhyeladi",10,TRUE,FALSE,NA,NA,"Boko Haram"
"1707","RT @IgbereTvNews: JUST IN! President Buhari Comes Under Fire Over 'Unconstitutional' and 'illegal' Release Of Boko Haram Members. https://t…",FALSE,0,NA,2016-10-04 14:17:32,FALSE,NA,"783310086261338112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Ugaduifeanyich1",60,TRUE,FALSE,NA,NA,"Boko Haram"
"1708","@SaharaReporters please always Kill any of the Boko Haram members catch at any point.",FALSE,0,"SaharaReporters",2016-10-04 14:17:16,FALSE,"783309026130092033","783310021476093952","17409452","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabsunmaco",0,FALSE,FALSE,NA,NA,"Boko Haram"
"1709","RT @SaharaReporters: Troops Intercept Bauchi Kidnappers And Boko Haram Terrorists | Sahara Reporters https://t.co/mHrUnREaYj",FALSE,0,NA,2016-10-04 14:17:01,FALSE,NA,"783309956347027456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshluckiano",13,TRUE,FALSE,NA,NA,"Boko Haram"
"1710","@lntoddy @sneedlaw @MichelleRMed @blackdeplorable she took billions from Chagoury w/ties to Boko Haram, refused to put them on terror list",FALSE,2,"lntoddy",2016-10-04 14:15:48,FALSE,"783309040105365504","783309652192747520","708478874645106688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherChavez",1,FALSE,FALSE,NA,NA,"Boko Haram"
"1711","RT @NGRSenate: "" If care is not taken the IDP centers will incubate into centers of social crises that will surmount Boko Haram""- Senator S…",FALSE,0,NA,2016-10-04 14:15:38,FALSE,NA,"783309610375610368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsiakaAdeleke1",33,TRUE,FALSE,NA,NA,"Boko Haram"
